system:
You are good global RL policy optimizer, helping me find the global optimal policy in the following environment:

# Environment:
“Reacher” is a two-jointed robot arm. The goal is to move the robot’s end effector (called fingertip) close to a target that is spawned at a random position.

The observation space consists of the following parts (in order):
cos(qpos) (2 elements): The cosine of the angles of the two arms.
sin(qpos) (2 elements): The sine of the angles of the two arms.
qpos (2 elements): The coordinates of the target.
qvel (2 elements): The angular velocities of the arms (their derivatives).
xpos (2 elements): The vector between the target and the reacher’s.

The action space is a Box(-1, 1, (2,), float32). An action (a, b) represents the torques applied at the hinge joints.

The policy is a linear policy and works as follows: 
action = state @ W + B, where
state = [state[0], state[1], state[2], state[3], state[4], state[5], state[6], state[7], state[8], state[9]]
W = [[params[0], params[1]],
    [params[2], params[3]],
    [params[4], params[5]],
    [params[6], params[7]],
    [params[8], params[9]],
    [params[10], params[11]],
    [params[12], params[13]],
    [params[14], params[15]],
    [params[16], params[17]],
    [params[18], params[19]]]
b = [params[20], params[21]]

The total reward is: reward = reward_distance + reward_control.
reward_distance: This reward is a measure of how far the fingertip of the reacher (the unattached end) is from the target, with a more negative value assigned if the reacher’s fingertip is further away from the target.
reward_control: A negative reward to penalize the walker for taking actions that are too large. It is measured as the negative squared Euclidean norm of the action.

The goal is to minimize the distance between the fingertip and the target while minimizing the control cost. 

You will receive:
1. Numerical feedback: parameters and their rewards
2. Neighborhood behavioral landscape (when available): a local exploration around key anchor policies (CURRENT, BEST, WORST) — each showing VLM visual analysis of the agent's behavior and how small parameter perturbations affect reward

# Regarding the parameters **params**:
**params** is an array of 22 float numbers.
**params** values are in the range of [-6.0, 6.0] with 1 decimal place.
params represent a linear policy. 
f(params) is the episodic reward of the policy.

# Here's how we'll interact:
1. I will first provide MAX_STEPS (400) along with training examples showing past parameters and rewards.
2. I will provide a **Neighborhood Behavioral Landscape** — for each anchor policy (CURRENT, BEST, WORST), I show its behavior and the behavior of its nearby neighbors (obtained by small Poisson-sampled parameter perturbations). Use this to understand which local directions improve or hurt performance.
3. You will provide your response in the following exact format:
    * Line 1: a new input 'params[0]: , params[1]: , params[2]: ,..., params[21]: ', aiming to maximize the function's value f(params). 
    Please propose params values in the range of [-6.0, 6.0], with 1 decimal place.
    * Line 2: detailed explanation of why you chose that input, **explicitly referencing the neighborhood landscape and numerical trends**.
4. I will then provide the function's value f(params) at that point, and the current iteration.
5. We will repeat steps 2-4 until we reach the maximum number of iterations.

# Remember:
1. **Do not propose previously seen params.**
2. **The global optimum should be around -5.** If you are below that, this is just a local optimum. You should explore instead of exploiting.
3. Search both positive and negative values. **During exploration, use search step size of 0.1**.

Next, you will see examples of params, there episodic reward f(params), and the trajectories the params yield.
params[0]: 5; params[1]: 5.3; params[2]: -2.6; params[3]: -5.2; params[4]: 3.8; params[5]: -2.6; params[6]: -4.3; params[7]: 3.3; params[8]: -6.6; params[9]: -5.5; params[10]: 2.1; params[11]: 2.3; params[12]: 3.5; params[13]: 3.1; params[14]: 2.1; params[15]: -1.3; params[16]: 0.3; params[17]: -1.7; params[18]: -5.4; params[19]: 2.9; params[20]: 3.1; params[21]: 0.8; f(params): -7528249.76
params[0]: 2; params[1]: -1.3; params[2]: 2.5; params[3]: -1; params[4]: 0; params[5]: 1; params[6]: 1.5; params[7]: 2.5; params[8]: -2; params[9]: -0.5; params[10]: 2; params[11]: -1; params[12]: -0.2; params[13]: 0.5; params[14]: 0; params[15]: -1; params[16]: -0.5; params[17]: -1.5; params[18]: 0; params[19]: 1.5; params[20]: -0.2; params[21]: 0.5; f(params): -266.55
params[0]: 2.4; params[1]: -1.7; params[2]: 1.9; params[3]: -1.5; params[4]: 0; params[5]: 0.7; params[6]: 1.2; params[7]: 2.5; params[8]: -2; params[9]: -0.5; params[10]: 2; params[11]: -1; params[12]: -0.2; params[13]: 0.5; params[14]: 0; params[15]: -0.4; params[16]: -0.9; params[17]: -2.1; params[18]: -0.3; params[19]: 1.1; params[20]: -0.5; params[21]: 0.5; f(params): -108.79
params[0]: 2.3; params[1]: -2; params[2]: 2.1; params[3]: -1.6; params[4]: 0.2; params[5]: 0.8; params[6]: 1.5; params[7]: 2.9; params[8]: -1.8; params[9]: -0.7; params[10]: 2.3; params[11]: -1.3; params[12]: -0.2; params[13]: 0.7; params[14]: -0.1; params[15]: -0.5; params[16]: -0.5; params[17]: -2.1; params[18]: -0.3; params[19]: 1.2; params[20]: -0.7; params[21]: 0.2; f(params): -96.83
params[0]: 1.5; params[1]: -1.5; params[2]: 1.5; params[3]: -1.2; params[4]: 0.1; params[5]: 0.5; params[6]: 1; params[7]: 2.5; params[8]: -1; params[9]: -0.5; params[10]: 2; params[11]: -1; params[12]: 0; params[13]: 0.5; params[14]: 0; params[15]: -0.5; params[16]: 0; params[17]: -1; params[18]: 0; params[19]: 1; params[20]: 0; params[21]: 0; f(params): -2146.07
params[0]: 2.5; params[1]: -1.8; params[2]: 2.2; params[3]: -1.5; params[4]: 0.2; params[5]: 0.8; params[6]: 1.5; params[7]: 2.9; params[8]: -1.8; params[9]: -0.7; params[10]: 2.3; params[11]: -1.3; params[12]: -0.2; params[13]: 0.7; params[14]: -0.1; params[15]: -0.5; params[16]: -0.5; params[17]: -2.1; params[18]: -0.3; params[19]: 1.2; params[20]: 0; params[21]: 0; f(params): -197.09
params[0]: 2.2; params[1]: -2.1; params[2]: 2.2; params[3]: -1.7; params[4]: 0.2; params[5]: 0.8; params[6]: 1.5; params[7]: 2.9; params[8]: -1.8; params[9]: -0.7; params[10]: 2.3; params[11]: -1.3; params[12]: -0.2; params[13]: 0.7; params[14]: -0.1; params[15]: -0.5; params[16]: -0.5; params[17]: -2.1; params[18]: -0.3; params[19]: 1.2; params[20]: -0.7; params[21]: 0.2; f(params): -105.19
params[0]: 2.3; params[1]: -2; params[2]: 2.2; params[3]: -1.6; params[4]: 0.2; params[5]: 0.8; params[6]: 1.4; params[7]: 3; params[8]: -1.8; params[9]: -0.6; params[10]: 2.4; params[11]: -1.2; params[12]: -0.2; params[13]: 0.7; params[14]: 0; params[15]: -0.4; params[16]: -0.4; params[17]: -2; params[18]: -0.2; params[19]: 1.3; params[20]: -0.5; params[21]: 0.4; f(params): -438.84
params[0]: 2.3; params[1]: -2; params[2]: 2.1; params[3]: -1.6; params[4]: 0.2; params[5]: 0.8; params[6]: 1.5; params[7]: 2.9; params[8]: -1.8; params[9]: -0.8; params[10]: 2.3; params[11]: -1.3; params[12]: -0.2; params[13]: 0.7; params[14]: 0; params[15]: -0.4; params[16]: -0.3; params[17]: -2; params[18]: -0.2; params[19]: 0.9; params[20]: -0.5; params[21]: 0; f(params): -420.64
params[0]: 2; params[1]: -1.8; params[2]: 2; params[3]: -1.4; params[4]: 0.2; params[5]: 0.8; params[6]: 1.4; params[7]: 2.7; params[8]: -1.6; params[9]: -0.6; params[10]: 2.2; params[11]: -1.2; params[12]: -0.2; params[13]: 0.5; params[14]: -0.2; params[15]: -0.6; params[16]: -0.6; params[17]: -2; params[18]: -0.2; params[19]: 1; params[20]: -0.6; params[21]: 0; f(params): -189.29
params[0]: 2; params[1]: -1.8; params[2]: 1.8; params[3]: -1.4; params[4]: 0.1; params[5]: 0.5; params[6]: 1; params[7]: 2.5; params[8]: -1.2; params[9]: -0.5; params[10]: 2; params[11]: -1; params[12]: -0.1; params[13]: 0.5; params[14]: 0; params[15]: -0.3; params[16]: -0.3; params[17]: -1.8; params[18]: -0.2; params[19]: 1; params[20]: -0.4; params[21]: 0; f(params): -810.61
params[0]: 2.5; params[1]: -1.4; params[2]: 1.9; params[3]: -1.5; params[4]: 0.8; params[5]: 0.4; params[6]: 0.8; params[7]: 2.6; params[8]: -1.2; params[9]: -0.5; params[10]: 1.8; params[11]: -0.7; params[12]: -0.4; params[13]: 0.3; params[14]: 0; params[15]: 0.2; params[16]: -0.3; params[17]: -1.5; params[18]: -0.2; params[19]: 0.9; params[20]: -0.6; params[21]: 0; f(params): -1700.41
params[0]: 2.2; params[1]: -1.8; params[2]: 2.1; params[3]: -1.5; params[4]: 0.2; params[5]: 0.8; params[6]: 1.3; params[7]: 2.6; params[8]: -1.9; params[9]: -0.7; params[10]: 2.6; params[11]: -1; params[12]: -0.2; params[13]: 0.3; params[14]: -0.1; params[15]: -0.5; params[16]: -0.4; params[17]: -2.3; params[18]: -0.2; params[19]: 1.2; params[20]: -0.6; params[21]: 0.3; f(params): -58.64
params[0]: 2; params[1]: -1.9; params[2]: 2; params[3]: -1.3; params[4]: 0.1; params[5]: 0.9; params[6]: 1.5; params[7]: 2.5; params[8]: -1.8; params[9]: -0.5; params[10]: 2.5; params[11]: -1.1; params[12]: -0.3; params[13]: 0.4; params[14]: -0.1; params[15]: -0.5; params[16]: -0.3; params[17]: -2; params[18]: -0.3; params[19]: 1.3; params[20]: -0.7; params[21]: 0.4; f(params): -43.29
params[0]: 2; params[1]: -1.9; params[2]: 2; params[3]: -1.3; params[4]: 0.1; params[5]: 0.9; params[6]: 1.5; params[7]: 2.5; params[8]: -1.8; params[9]: -0.5; params[10]: 2.5; params[11]: -1.1; params[12]: -0.3; params[13]: 0.4; params[14]: -0.1; params[15]: -0.5; params[16]: -0.3; params[17]: -2; params[18]: -0.3; params[19]: 1.3; params[20]: 0; params[21]: 0; f(params): -62.25
params[0]: 2; params[1]: -1.9; params[2]: 2; params[3]: -1.3; params[4]: 0.1; params[5]: 0.9; params[6]: 1.5; params[7]: 2.5; params[8]: -1.8; params[9]: -0.5; params[10]: 2.5; params[11]: -1.1; params[12]: -0.3; params[13]: 0.4; params[14]: -0.1; params[15]: -0.5; params[16]: -0.3; params[17]: -2; params[18]: -0.3; params[19]: 1.3; params[20]: -0.9; params[21]: 0.6; f(params): -38.18
params[0]: 1.5; params[1]: -1.4; params[2]: 1.5; params[3]: -0.8; params[4]: -0.4; params[5]: 0.4; params[6]: 1; params[7]: 2; params[8]: -1.3; params[9]: 0; params[10]: 2; params[11]: -0.6; params[12]: 0.2; params[13]: -0.1; params[14]: 0.4; params[15]: 0; params[16]: 0.2; params[17]: -1.5; params[18]: 0.2; params[19]: 0.8; params[20]: -0.4; params[21]: 0.1; f(params): -5595.42
params[0]: 2.1; params[1]: -2; params[2]: 2.1; params[3]: -1.4; params[4]: 0; params[5]: 0.8; params[6]: 1.4; params[7]: 2.4; params[8]: -1.9; params[9]: -0.4; params[10]: 2.4; params[11]: -1; params[12]: -0.2; params[13]: 0.3; params[14]: -0.2; params[15]: -0.4; params[16]: -0.2; params[17]: -1.8; params[18]: -0.2; params[19]: 1.2; params[20]: -0.7; params[21]: 0.5; f(params): -61.61
params[0]: 1.8; params[1]: -1.7; params[2]: 2.2; params[3]: -1.2; params[4]: 0.2; params[5]: 0.7; params[6]: 1.4; params[7]: 2.3; params[8]: -1.6; params[9]: -0.4; params[10]: 2.6; params[11]: -1; params[12]: -0.2; params[13]: 0.3; params[14]: -0.2; params[15]: -0.4; params[16]: -0.2; params[17]: -1.8; params[18]: -0.2; params[19]: 1.4; params[20]: -0.8; params[21]: 0.7; f(params): -45.66
params[0]: 1.8; params[1]: -1.7; params[2]: 2.2; params[3]: -1.2; params[4]: 0.3; params[5]: 0.7; params[6]: 1.4; params[7]: 2.3; params[8]: -1.6; params[9]: -0.4; params[10]: 2.5; params[11]: -1; params[12]: -0.2; params[13]: 0.3; params[14]: -0.2; params[15]: -0.4; params[16]: -0.2; params[17]: -1.8; params[18]: -0.2; params[19]: 1.4; params[20]: -0.6; params[21]: 0.9; f(params): -51.05
params[0]: 1.6; params[1]: -1.5; params[2]: 1.6; params[3]: -1; params[4]: 0.1; params[5]: 0.7; params[6]: 1.2; params[7]: 2; params[8]: -1.4; params[9]: -0.4; params[10]: 2; params[11]: -0.9; params[12]: -0.2; params[13]: 0.3; params[14]: -0.1; params[15]: -0.4; params[16]: -0.2; params[17]: -1.6; params[18]: -0.2; params[19]: 1; params[20]: -0.7; params[21]: 0.5; f(params): -27.79
params[0]: 1.7; params[1]: -1.5; params[2]: 1.6; params[3]: -1; params[4]: 0.1; params[5]: 0.7; params[6]: 1.2; params[7]: 2.5; params[8]: -1.4; params[9]: -0.4; params[10]: 2.1; params[11]: -0.9; params[12]: -0.2; params[13]: 0.3; params[14]: -0.1; params[15]: -0.4; params[16]: -0.2; params[17]: -1.6; params[18]: -0.2; params[19]: 1; params[20]: -0.7; params[21]: 0.5; f(params): -29.52
params[0]: 1.5; params[1]: -1.5; params[2]: 1.6; params[3]: -1; params[4]: 0.1; params[5]: 0.7; params[6]: 1.2; params[7]: 1.9; params[8]: -1.4; params[9]: -0.4; params[10]: 1.9; params[11]: -0.9; params[12]: -0.2; params[13]: 0.3; params[14]: -0.1; params[15]: -0.4; params[16]: -0.2; params[17]: -1.6; params[18]: -0.2; params[19]: 1; params[20]: -0.7; params[21]: 0.5; f(params): -27.04
params[0]: 1.4; params[1]: -1.4; params[2]: 1.5; params[3]: -0.9; params[4]: 0; params[5]: 0.6; params[6]: 1.1; params[7]: 1.8; params[8]: -1.3; params[9]: -0.3; params[10]: 1.8; params[11]: -0.8; params[12]: -0.2; params[13]: 0.2; params[14]: 0; params[15]: -0.3; params[16]: -0.1; params[17]: -1.5; params[18]: 0; params[19]: 0.9; params[20]: 0; params[21]: 0; f(params): -35.09
params[0]: 1.7; params[1]: -1.5; params[2]: 1.6; params[3]: -1; params[4]: 0.1; params[5]: 0.7; params[6]: 1.2; params[7]: 2.1; params[8]: -1.4; params[9]: -0.4; params[10]: 2.1; params[11]: -0.9; params[12]: -0.2; params[13]: 0.3; params[14]: -0.1; params[15]: -0.4; params[16]: -0.2; params[17]: -1.6; params[18]: -0.2; params[19]: 1; params[20]: -0.7; params[21]: 0.5; f(params): -29.27
params[0]: 1.4; params[1]: -1.4; params[2]: 1.4; params[3]: -0.9; params[4]: 0; params[5]: 0.5; params[6]: 1; params[7]: 1.8; params[8]: -1.2; params[9]: -0.3; params[10]: 1.5; params[11]: -0.7; params[12]: -0.2; params[13]: 0.2; params[14]: 0; params[15]: -0.3; params[16]: -0.1; params[17]: -1.2; params[18]: -0.1; params[19]: 0.8; params[20]: -0.3; params[21]: 0.2; f(params): -27.79
params[0]: 1.6; params[1]: -1.6; params[2]: 1.7; params[3]: -1.1; params[4]: 0.2; params[5]: 0.8; params[6]: 1.3; params[7]: 2; params[8]: -1.3; params[9]: -0.3; params[10]: 2; params[11]: -0.8; params[12]: -0.1; params[13]: 0.4; params[14]: -0.1; params[15]: -0.3; params[16]: -0.1; params[17]: -1.4; params[18]: -0.1; params[19]: 1.1; params[20]: -0.6; params[21]: 0.6; f(params): -104.10
params[0]: 1.8; params[1]: -1.1; params[2]: 1.6; params[3]: -1.2; params[4]: 0.5; params[5]: 1; params[6]: 1.6; params[7]: 2.4; params[8]: -2; params[9]: -0.3; params[10]: 2.2; params[11]: -1.1; params[12]: -0.3; params[13]: 0; params[14]: -0.2; params[15]: -0.3; params[16]: 0; params[17]: -1.7; params[18]: 0; params[19]: 0.9; params[20]: -0.5; params[21]: 0.4; f(params): -36.83
params[0]: 1.5; params[1]: -1.5; params[2]: 1.6; params[3]: -1; params[4]: 0.1; params[5]: 0.7; params[6]: 1.2; params[7]: 1.9; params[8]: -1.4; params[9]: -0.3; params[10]: 1.9; params[11]: -0.9; params[12]: -0.1; params[13]: 0.4; params[14]: 0; params[15]: -0.4; params[16]: -0.1; params[17]: -1.4; params[18]: -0.2; params[19]: 1; params[20]: -0.7; params[21]: 0.5; f(params): -116.08
params[0]: 1.4; params[1]: -1.5; params[2]: 1.6; params[3]: -1; params[4]: 0.1; params[5]: 0.7; params[6]: 1.2; params[7]: 1.9; params[8]: -1.4; params[9]: -0.3; params[10]: 1.9; params[11]: -0.9; params[12]: -0.1; params[13]: 0.4; params[14]: 0; params[15]: -0.4; params[16]: -0.1; params[17]: -1.4; params[18]: -0.2; params[19]: 1; params[20]: -0.5; params[21]: 0.3; f(params): -124.25
params[0]: 1.6; params[1]: -1.5; params[2]: 1.6; params[3]: -1; params[4]: 0.1; params[5]: 0.7; params[6]: 1.2; params[7]: 2; params[8]: -1.5; params[9]: -0.4; params[10]: 2; params[11]: -1; params[12]: -0.2; params[13]: 0.4; params[14]: -0.1; params[15]: -0.4; params[16]: -0.2; params[17]: -1.5; params[18]: -0.2; params[19]: 1; params[20]: -0.6; params[21]: 0.6; f(params): -31.62
params[0]: 1.4; params[1]: -1.6; params[2]: 1.6; params[3]: -1; params[4]: 0.1; params[5]: 0.7; params[6]: 1.2; params[7]: 1.9; params[8]: -1.4; params[9]: -0.4; params[10]: 1.9; params[11]: -0.9; params[12]: -0.2; params[13]: 0.3; params[14]: -0.1; params[15]: -0.4; params[16]: -0.2; params[17]: -1.6; params[18]: -0.2; params[19]: 1; params[20]: -0.7; params[21]: 0.5; f(params): -25.91
params[0]: 1.2; params[1]: -1.4; params[2]: 1.4; params[3]: -0.9; params[4]: 0; params[5]: 0.5; params[6]: 1; params[7]: 1.7; params[8]: -1.2; params[9]: -0.3; params[10]: 1.7; params[11]: -0.7; params[12]: -0.1; params[13]: 0.2; params[14]: 0; params[15]: -0.3; params[16]: -0.1; params[17]: -1.4; params[18]: -0.1; params[19]: 0.9; params[20]: -0.5; params[21]: 0.3; f(params): -32.84
params[0]: 1.2; params[1]: -1.4; params[2]: 1.4; params[3]: -0.8; params[4]: -0.1; params[5]: 0.5; params[6]: 1; params[7]: 1.7; params[8]: -1.2; params[9]: -0.2; params[10]: 1.7; params[11]: -0.7; params[12]: -0.4; params[13]: 0.1; params[14]: 0; params[15]: -0.6; params[16]: -0.4; params[17]: -1.8; params[18]: -0.4; params[19]: 0.8; params[20]: -0.9; params[21]: 0.3; f(params): -77.26
params[0]: 1.4; params[1]: -1.5; params[2]: 1.5; params[3]: -1; params[4]: 0.1; params[5]: 0.7; params[6]: 1.2; params[7]: 2; params[8]: -1.4; params[9]: -0.4; params[10]: 2; params[11]: -1; params[12]: -0.2; params[13]: 0.4; params[14]: -0.1; params[15]: -0.4; params[16]: -0.2; params[17]: -1.5; params[18]: -0.2; params[19]: 1; params[20]: -0.6; params[21]: 0.5; f(params): -26.44
params[0]: 1.5; params[1]: -1.5; params[2]: 1.5; params[3]: -1; params[4]: 0.1; params[5]: 0.7; params[6]: 1.2; params[7]: 2; params[8]: -1.4; params[9]: -0.4; params[10]: 2; params[11]: -1; params[12]: -0.2; params[13]: 0.4; params[14]: -0.1; params[15]: -0.4; params[16]: -0.2; params[17]: -1.5; params[18]: -0.2; params[19]: 1; params[20]: -0.8; params[21]: 0.6; f(params): -25.93
params[0]: 1.3; params[1]: -1.5; params[2]: 1.5; params[3]: -0.9; params[4]: 0; params[5]: 0.6; params[6]: 1.1; params[7]: 1.8; params[8]: -1.3; params[9]: -0.3; params[10]: 1.8; params[11]: -0.8; params[12]: -0.2; params[13]: 0.2; params[14]: -0.1; params[15]: -0.3; params[16]: -0.2; params[17]: -1.4; params[18]: -0.1; params[19]: 0.9; params[20]: -0.6; params[21]: 0.4; f(params): -29.06
params[0]: 1; params[1]: -1.3; params[2]: 1.2; params[3]: -0.8; params[4]: 0; params[5]: 0.5; params[6]: 0.9; params[7]: 1.5; params[8]: -1; params[9]: -0.2; params[10]: 1.5; params[11]: -0.6; params[12]: -0.1; params[13]: 0.1; params[14]: 0; params[15]: -0.2; params[16]: -0.1; params[17]: -1.2; params[18]: 0; params[19]: 0.8; params[20]: 0; params[21]: 0; f(params): -52.61
params[0]: 1.3; params[1]: -1.4; params[2]: 1.3; params[3]: -0.9; params[4]: 0.1; params[5]: 0.4; params[6]: 0.8; params[7]: 1.3; params[8]: -0.9; params[9]: -0.5; params[10]: 1.4; params[11]: -0.7; params[12]: -0.2; params[13]: 0; params[14]: 0.2; params[15]: -0.3; params[16]: 0.1; params[17]: -1.4; params[18]: 0.1; params[19]: 0.9; params[20]: 0; params[21]: 0.2; f(params): -26.54
params[0]: 1; params[1]: -1.2; params[2]: 1; params[3]: -0.8; params[4]: 0; params[5]: 0.3; params[6]: 0.6; params[7]: 1; params[8]: -0.7; params[9]: -0.3; params[10]: 1.2; params[11]: -0.5; params[12]: -0.1; params[13]: 0; params[14]: 0; params[15]: -0.2; params[16]: 0; params[17]: -1; params[18]: 0; params[19]: 0.7; params[20]: 0; params[21]: 0; f(params): -32.17
params[0]: 1.2; params[1]: -1.4; params[2]: 1.4; params[3]: -0.9; params[4]: 0; params[5]: 0.6; params[6]: 1; params[7]: 1.7; params[8]: -1.2; params[9]: -0.3; params[10]: 1.7; params[11]: -0.8; params[12]: -0.1; params[13]: 0.2; params[14]: 0; params[15]: -0.3; params[16]: -0.1; params[17]: -1.4; params[18]: -0.1; params[19]: 0.9; params[20]: -0.6; params[21]: 0.6; f(params): -33.62
params[0]: 1.5; params[1]: -1.7; params[2]: 1.7; params[3]: -1.1; params[4]: 0.1; params[5]: 0.8; params[6]: 1.3; params[7]: 2; params[8]: -1.5; params[9]: -0.5; params[10]: 2; params[11]: -1; params[12]: -0.3; params[13]: 0.4; params[14]: -0.2; params[15]: -0.5; params[16]: -0.3; params[17]: -1.7; params[18]: -0.3; params[19]: 1.1; params[20]: -0.8; params[21]: 0.6; f(params): -132.50
params[0]: 1.3; params[1]: -1.5; params[2]: 1.5; params[3]: -0.9; params[4]: 0; params[5]: 0.6; params[6]: 1.1; params[7]: 1.8; params[8]: -1.3; params[9]: -0.3; params[10]: 1.8; params[11]: -0.8; params[12]: -0.1; params[13]: 0.2; params[14]: 0; params[15]: -0.3; params[16]: -0.1; params[17]: -1.5; params[18]: -0.1; params[19]: 0.9; params[20]: -0.6; params[21]: 0.4; f(params): -38.23
params[0]: 1.1; params[1]: -1.3; params[2]: 1.3; params[3]: -0.7; params[4]: 0; params[5]: 0.4; params[6]: 0.9; params[7]: 1.6; params[8]: -1.1; params[9]: -0.1; params[10]: 1.6; params[11]: -0.6; params[12]: -0.1; params[13]: 0; params[14]: 0; params[15]: -0.1; params[16]: 0; params[17]: -1.3; params[18]: 0; params[19]: 0.7; params[20]: -0.4; params[21]: 0.2; f(params): -72.96


## Neighborhood Behavioral Landscape:
The following shows 3 **anchor** policies and their nearby **neighbors**.
- An **Anchor** is a reference policy (CURRENT iteration's policy, BEST known policy, or WORST known policy).
- A **Neighbor** is a policy obtained by applying small Poisson-sampled perturbations to the anchor's params. Each neighbor differs from its anchor by random step sizes drawn from a Poisson distribution.
- For each anchor, only the top-K highest-reward and bottom-K lowest-reward neighbors are shown to highlight the most informative contrast.
- Use this landscape to identify: which parameter directions are beneficial (high-reward neighbors), which are harmful (low-reward neighbors), and how the anchor's behavior compares to its local neighborhood.

## Neighborhood Behavioral Landscape


### Anchor [CURRENT]  reward=-79.13
  Params : params[0]: 1.1, params[1]: -1.3, params[2]: 1.3, params[3]: -0.7, params[4]: 0, params[5]: 0.4, params[6]: 0.9, params[7]: 1.6, params[8]: -1.1, params[9]: -0.1, params[10]: 1.6, params[11]: -0.6, params[12]: -0.1, params[13]: 0, params[14]: 0, params[15]: -0.1, params[16]: 0, params[17]: -1.3, params[18]: 0, params[19]: 0.7, params[20]: -0.4, params[21]: 0.2
  Behavior: The agent's behavior is characterized by aggressive, oscillatory movements towards the target. Initially, the agent is positioned horizontally, but it quickly adopts a V-shaped posture and thrusts towards the target. This thrusting motion is not smooth; instead, it involves abrupt changes in direction and significant overcorrections, causing the agent to swing back and forth. Despite these oscillations, the agent generally moves towards the target's general vicinity. However, it struggles to achieve precise control, often overshooting or swinging past the target, indicating a lack of smooth, controlled approach. The overall behavioral style is one of persistent, albeit erratic, thrusting and overcorrection.

  ---- Neighbors of [CURRENT] ----
  Neighbor #1  reward=-26.80
    Params : params[0]: 0.8, params[1]: -1.1, params[2]: 1.4, params[3]: -1, params[4]: -0.2, params[5]: 0.2, params[6]: 0.6, params[7]: 1.6, params[8]: -1.3, params[9]: -0.5, params[10]: 1.8, params[11]: -0.2, params[12]: -0.2, params[13]: 0.2, params[14]: 0, params[15]: -0.5, params[16]: -0.2, params[17]: -1.4, params[18]: 0, params[19]: 0.5, params[20]: 0.1, params[21]: 0.3
    Behavior: The agent's behavior is characterized by a persistent attempt to reach the target, but with significant oscillatory and overcorrecting movements. Initially, the arm extends and then retracts, demonstrating a struggle to maintain a stable position. Throughout the episode, the arm frequently moves towards the target but then overshoots or moves erratically, indicating a lack of precise control. While there is continuous motion and attempts to correct course, the agent never seems to stabilize near the target, suggesting a persistent drift or inability to achieve fine motor control. The overall behavioral style is one of oscillatory, somewhat erratic control with a persistent inability to achieve stable convergence.
  Neighbor #2  reward=-144.07
    Params : params[0]: 1, params[1]: -1, params[2]: 1, params[3]: -0.6, params[4]: 0.1, params[5]: 0.2, params[6]: 1, params[7]: 1.3, params[8]: -1.3, params[9]: -0.2, params[10]: 1.5, params[11]: -0.6, params[12]: -0.6, params[13]: 0.2, params[14]: -0.1, params[15]: 0, params[16]: -0.1, params[17]: -1.2, params[18]: -0.4, params[19]: 0.9, params[20]: -0.3, params[21]: -0.2
    Behavior: The agent's behavior is characterized by aggressive, oscillatory movements that fail to achieve stability. Initially, the agent exhibits large, jerky movements, attempting to reach the target but frequently overshooting or moving in the wrong direction. The arm segments appear to flail and rapidly change orientation, suggesting a lack of coordinated control. There are repeated patterns of thrusting followed by a brief pause or reversal, but no consistent progress towards the target is observed. The movement appears erratic and unstable throughout the sequence, with no signs of stabilization or controlled approach. The overall behavioral style is one of chaotic motion.
  Neighbor #3  reward=-6880.77
    Params : params[0]: 1.2, params[1]: -0.8, params[2]: 1.4, params[3]: -1, params[4]: 0.1, params[5]: 0.7, params[6]: 0.8, params[7]: 1.6, params[8]: -1.2, params[9]: 0.1, params[10]: 1.4, params[11]: -0.6, params[12]: 0.1, params[13]: 0.1, params[14]: 0, params[15]: 0, params[16]: 0.2, params[17]: -1.2, params[18]: -0.2, params[19]: 0.6, params[20]: -0.2, params[21]: 0.4
    Behavior: The agent's behavior is characterized by rapid and aggressive movements, characterized by significant torque application to the joints. While it initially attempts to move towards the target, its movements are highly oscillatory and appear overcorrected, causing the arm to flail. There is a noticeable lack of smooth control and stabilization. The agent's end-effector frequently overshoots the target and then struggles to correct its position, leading to a chaotic and inefficient exploration of the state space. This results in a persistent drift away from the target and an inability to achieve stable control, ultimately leading to a failure to reach the goal within the episode. The overall behavioral style is one of chaotic motion with persistent oscillations and overcorrections.

### Anchor [BEST (replay buffer)]  reward=-24.06
  Params : params[0]: 1.4, params[1]: -1.6, params[2]: 1.6, params[3]: -1, params[4]: 0.1, params[5]: 0.7, params[6]: 1.2, params[7]: 1.9, params[8]: -1.4, params[9]: -0.4, params[10]: 1.9, params[11]: -0.9, params[12]: -0.2, params[13]: 0.3, params[14]: -0.1, params[15]: -0.4, params[16]: -0.2, params[17]: -1.6, params[18]: -0.2, params[19]: 1, params[20]: -0.7, params[21]: 0.5
  Behavior: The agent's behavior appears to be a series of attempts to reach the target, characterized by rapid, somewhat jerky movements. Initially, the agent extends its arm in a straight line, but it struggles to maintain this posture, often bending at the elbow. The arm segments frequently oscillate or adjust in a way that suggests overcorrection, as the agent tries to move towards the red target. Despite these efforts, the agent rarely gets close to the target and instead exhibits a pattern of extending, bending, and retracting its arm segments without significant progress. This results in a somewhat chaotic motion, with no clear stabilization or controlled approach towards the goal. The overall behavioral style is best described as oscillatory control with persistent instability.

  ---- Neighbors of [BEST (replay buffer)] ----
  Neighbor #1  reward=-31.35
