Iteration, Lambda, VLM Invoked, Phase, Num Frames
332, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
333, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
334, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
335, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
336, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
337, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
338, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
339, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
340, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
341, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
342, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
343, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
344, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
345, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
346, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
347, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
348, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
349, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
350, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
351, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
352, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
353, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
354, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
355, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
356, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
357, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
358, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
359, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
360, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
361, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
362, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
363, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
364, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
365, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
366, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
367, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
368, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
369, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
370, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
371, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
372, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
373, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
374, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
375, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 4
376, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 5
377, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
378, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
379, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
380, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
381, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
382, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
383, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 3
384, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
385, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 2
