Iteration, Lambda, VLM Invoked, Phase, Num Frames
332, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
333, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
334, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
335, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
336, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
337, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
338, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
339, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
340, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
341, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
342, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
343, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 6
344, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
345, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
346, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
347, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
348, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
349, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
350, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
351, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
352, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
353, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
354, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
355, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
356, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 12
357, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
358, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
359, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
360, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 17
361, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
362, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
363, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
364, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
365, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
366, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
367, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
368, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
369, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
370, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
371, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
372, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
373, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
374, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
375, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
376, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
377, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
378, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
379, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
380, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
381, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
382, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
383, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 13
384, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
385, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
386, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
387, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 7
388, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
389, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
390, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
391, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
392, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
393, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 11
394, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 10
395, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
396, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
397, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 8
398, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
399, 1.000, True, Visual Guidance Active (λ=1.00, VLM invocation probability: 100%), 9
